Conventions,G,BADC-CSV,1
title,G,uk-hourly-weather-obs
2010-01-23 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,290,5,27,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.5,2.5,89.5,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 11:46:22,0,NA,NA
2010-01-24 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,110,5,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,3.3,3.9,93.4,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 11:57:12,0,NA,NA
2010-01-25 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,110,5,02,NA,NA,8,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,-0.1,1.9,79.3,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:11:58,0,NA,NA
2010-01-26 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,290,9,02,NA,NA,8,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,-1.2,1.6,72.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:15:57,0,NA,NA
2010-01-27 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,13,02,NA,NA,8,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,5.8,7.5,81.1,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:18:07,0,NA,NA
2010-01-28 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,02,NA,NA,5,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,-0.1,2.4,75,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:20:58,0,NA,NA
2010-01-29 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,-3.5,-0.5,71.1,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:24:42,0,NA,NA
2010-01-30 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-1.6,-0.6,89.8,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:28:26,0,NA,NA
2010-01-31 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-2.8,-1.3,85.3,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:31:12,0,NA,NA
2010-02-01 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,5,02,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-3.6,-1.6,80.9,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-01 13:34:27,0,NA,NA
2010-02-02 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,73,NA,NA,8,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,-0.3,0.1,96,NA,NA,12,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 09:46:10,0,NA,NA
2010-02-03 09:00:00,1649,DCNN,DLY3208,1,253,1022,NA,NA,230,2,02,NA,NA,5,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.4,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,NA,A,NA,NA,NA,NA,2010-02-16 09:49:00,0,NA,NA
2010-02-04 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,6,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,1.2,98.1,NA,NA,11,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 09:51:37,0,NA,NA
2010-02-05 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,8,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2.5,4.5,78.7,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 09:54:59,0,NA,NA
2010-02-06 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,290,2,02,NA,NA,8,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,4.7,5,96.8,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 09:56:42,0,NA,NA
2010-02-07 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,90,2,02,NA,NA,8,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,4,4.5,93.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:28:49,0,NA,NA
2010-02-08 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.1,1.9,91,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:30:52,0,NA,NA
2010-02-09 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,4,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,-3.6,0.4,64.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:33:04,0,NA,NA
2010-02-10 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,70,2,02,NA,NA,4,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,-2.3,0.9,70,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:34:53,0,NA,NA
2010-02-11 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,290,2,02,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-2.6,-1.2,85.4,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:36:40,0,NA,NA
2010-02-12 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,2,02,NA,NA,1,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,-1.5,-1,95.1,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:38:45,0,NA,NA
2010-02-13 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,03,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,-0.5,0.6,88.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:40:33,0,NA,NA
2010-02-14 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,03,NA,NA,8,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2.9,3,98.3,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-15 11:42:01,0,NA,NA
2010-02-15 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,02,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.8,4.5,81.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 10:35:46,0,NA,NA
2010-02-16 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,2,10,NA,NA,7,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-1.2,-0.8,95.4,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 10:39:42,0,NA,NA
2010-02-17 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,45,NA,NA,9,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,-2.4,-2.4,97.7,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 10:43:33,0,NA,NA
2010-02-18 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,90,2,02,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.2,-0.1,88,NA,NA,03,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 10:53:20,0,NA,NA
2010-02-19 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,10,NA,NA,5,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,98.1,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 10:55:49,0,NA,NA
2010-02-20 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,2,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,-3.2,-2,88.1,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 11:00:39,0,NA,NA
2010-02-21 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,2,02,NA,NA,2,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,-3,-2.5,95.5,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 11:05:47,0,NA,NA
2010-02-22 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,90,2,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,-2.1,-0.6,84.4,NA,NA,15,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-02-22 11:09:41,0,NA,NA
2010-02-23 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,2,02,NA,NA,3,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6,-3.6,-3.6,96.6,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-02 08:01:40,0,NA,NA
2010-02-24 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,20,19,73,NA,NA,8,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,-0.2,0.5,92.3,NA,NA,11,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-02 08:05:42,0,NA,NA
2010-02-25 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,63,NA,NA,8,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,2.8,3.1,96.5,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 08:24:02,0,NA,NA
2010-02-26 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,13,62,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.1,2.7,83.2,NA,NA,02,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 08:24:02,0,NA,NA
2010-02-27 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,9,02,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.3,2,82.6,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 08:24:02,0,NA,NA
2010-02-28 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,50,5,02,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1,2,89.3,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 08:24:02,0,NA,NA
2010-03-01 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,320,5,02,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.5,-0.1,95.9,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 08:24:02,0,NA,NA
2010-03-02 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,340,5,02,NA,NA,0,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5.8,-1.8,64.8,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 09:57:23,0,NA,NA
2010-03-03 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,0,0,02,NA,NA,6,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,-2.3,-1.7,94.5,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-03 09:59:04,0,NA,NA
2010-03-04 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,5,02,NA,NA,8,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-1.1,-0.1,90,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-08 11:05:59,0,NA,NA
2010-03-05 09:00:00,1649,DCNN,DLY3208,1,253,1011,NA,NA,270,9,02,NA,NA,7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,0.8,3,77.2,NA,NA,04,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-08 11:08:53,0,NA,NA
2010-03-06 09:00:00,1649,DCNN,DLY3208,1,253,1022,NA,NA,320,5,01,NA,NA,7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.2,3.5,76.2,NA,NA,01,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,2010-03-31 07:37:23,0,NA,NA
