lat	lon	title	description	icon	iconSize	iconOffset
57.014	-6.282	rhum-kinloch	RHUM: KINLOCH (00089) inverness-shire lat: 57.014, long: -6.282, ele: 5 [active: 1959-2007]	img/soil-temperature.png	24,24	0,-24
57.467	-6.305	skye-prabost	SKYE: PRABOST (00090) inverness-shire lat: 57.467, long: -6.305, ele: 67 [active: 1983-1989]	img/soil-temperature.png	24,24	0,-24
56.809	-5.125	fort-william	FORT WILLIAM (00098) inverness-shire lat: 56.809, long: -5.125, ele: 11 [active: 1959-1960]	img/soil-temperature.png	24,24	0,-24
56.837	-5.078	fort-william-no-3	FORT WILLIAM NO 3 (00099) inverness-shire lat: 56.837, long: -5.078, ele: 8 [active: 1960-1971]	img/soil-temperature.png	24,24	0,-24
56.822	-4.969	aonach-mor	AONACH MOR (00103) inverness-shire lat: 56.822, long: -4.969, ele: 1130 [active: 1998-2011]	img/soil-temperature.png	24,24	0,-24
56.867	-4.708	tulloch-bridge	TULLOCH BRIDGE (00105) inverness-shire lat: 56.867, long: -4.708, ele: 249 [active: 1993-2017]	img/soil-temperature.png	24,24	0,-24
57.144	-4.677	fort-augustus	FORT AUGUSTUS (00107) inverness-shire lat: 57.144, long: -4.677, ele: 21 [active: 1980-1997]	img/soil-temperature.png	24,24	0,-24
57.459	-4.373	lentran	LENTRAN (00110) inverness-shire lat: 57.459, long: -4.373, ele: 146 [active: 1978-2009]	img/soil-temperature.png	24,24	0,-24
56.94	-4.238	dalwhinnie-no-2	DALWHINNIE NO 2 (00111) inverness-shire lat: 56.94, long: -4.238, ele: 351 [active: 1980-2006]	img/soil-temperature.png	24,24	0,-24
57.206	-3.828	aviemore	AVIEMORE (00113) inverness-shire lat: 57.206, long: -3.828, ele: 228 [active: 1983-2017]	img/soil-temperature.png	24,24	0,-24
57.328	-4.486	drumnadrochit	DRUMNADROCHIT (00114) inverness-shire lat: 57.328, long: -4.486, ele: 53 [active: 2007-2007]	img/soil-temperature.png	24,24	0,-24
57.116	-3.643	cairngorm-summit	CAIRNGORM SUMMIT (00117) inverness-shire lat: 57.116, long: -3.643, ele: 1237 [active: 2011-2011]	img/soil-temperature.png	24,24	0,-24
57.133	-3.669	cairngorm-chairlift	CAIRNGORM CHAIRLIFT (00118) inverness-shire lat: 57.133, long: -3.669, ele: 663 [active: 1981-2017]	img/soil-temperature.png	24,24	0,-24
57.152	-3.798	achnagoichan	ACHNAGOICHAN (00121) inverness-shire lat: 57.152, long: -3.798, ele: 305 [active: 1961-1974]	img/soil-temperature.png	24,24	0,-24
57.381	-4.056	moy	MOY (00124) inverness-shire lat: 57.381, long: -4.056, ele: 305 [active: 1969-1971]	img/soil-temperature.png	24,24	0,-24
57.615	-3.61	forres-no-2	FORRES NO 2 (00127) moray-in-grampian-region lat: 57.615, long: -3.61, ele: 5 [active: 1976-2002]	img/soil-temperature.png	24,24	0,-24
57.608	-3.597	forres	FORRES (00131) moray-in-grampian-region lat: 57.608, long: -3.597, ele: 50 [active: 1959-1976]	img/soil-temperature.png	24,24	0,-24
57.645	-3.563	kinloss	KINLOSS (00132) moray-in-grampian-region lat: 57.645, long: -3.563, ele: 5 [active: 1961-2017]	img/soil-temperature.png	24,24	0,-24
57.645	-3.379	aldroughty	ALDROUGHTY (00133) moray-in-grampian-region lat: 57.645, long: -3.379, ele: 30 [active: 1982-2000]	img/soil-temperature.png	24,24	0,-24
57.711	-3.323	lossiemouth	LOSSIEMOUTH (00137) moray-in-grampian-region lat: 57.711, long: -3.323, ele: 7 [active: 1996-2015]	img/soil-temperature.png	24,24	0,-24
57.282	-3.287	clashnoir	CLASHNOIR (00139) banffshire lat: 57.282, long: -3.287, ele: 338 [active: 1977-1981]	img/soil-temperature.png	24,24	0,-24
57.354	-3.345	glenlivet	GLENLIVET (00140) banffshire lat: 57.354, long: -3.345, ele: 213 [active: 1957-1996]	img/soil-temperature.png	24,24	0,-24
57.661	-2.521	banff-golf-club	BANFF, GOLF CLUB (00142) banffshire lat: 57.661, long: -2.521, ele: 15 [active: 1989-2006]	img/soil-temperature.png	24,24	0,-24
57.671	-2.523	banff-no-2	BANFF NO 2 (00143) banffshire lat: 57.671, long: -2.523, ele: 24 [active: 1979-1988]	img/soil-temperature.png	24,24	0,-24
56.879	-3.421	cairnwell	CAIRNWELL (00145) aberdeenshire lat: 56.879, long: -3.421, ele: 928 [active: 2011-2011]	img/soil-temperature.png	24,24	0,-24
57.006	-3.398	braemar	BRAEMAR (00147) aberdeenshire lat: 57.006, long: -3.398, ele: 339 [active: 1982-2005]	img/soil-temperature.png	24,24	0,-24
57.037	-3.22	balmoral	BALMORAL (00148) aberdeenshire lat: 57.037, long: -3.22, ele: 283 [active: 1997-2017]	img/soil-temperature.png	24,24	0,-24
57.047	-3.043	ballater-field-centre	BALLATER FIELD CENTRE (00149) aberdeenshire lat: 57.047, long: -3.043, ele: 200 [active: 1998-1998]	img/soil-temperature.png	24,24	0,-24
57.076	-2.841	aboyne-no-2	ABOYNE NO 2 (00150) aberdeenshire lat: 57.076, long: -2.841, ele: 140 [active: 1992-2017]	img/soil-temperature.png	24,24	0,-24
57.109	-2.916	dinnet	DINNET (00151) aberdeenshire lat: 57.109, long: -2.916, ele: 177 [active: 1962-1982]	img/soil-temperature.png	24,24	0,-24
57.187	-2.215	craibstone	CRAIBSTONE (00160) aberdeenshire lat: 57.187, long: -2.215, ele: 102 [active: 1931-2017]	img/soil-temperature.png	24,24	0,-24
57.205	-2.205	dyce	DYCE (00161) aberdeenshire lat: 57.205, long: -2.205, ele: 65 [active: 1997-2017]	img/soil-temperature.png	24,24	0,-24
57.128	-2.14	aberdeen-mannofield-resr	ABERDEEN, MANNOFIELD RESR (00163) aberdeenshire lat: 57.128, long: -2.14, ele: 52 [active: 2007-2007]	img/soil-temperature.png	24,24	0,-24
57.165	-2.129	hilton-aberdeenshire	HILTON (ABERDEENSHIRE) (00164) aberdeenshire lat: 57.165, long: -2.129, ele: 70 [active: 1963-1965]	img/soil-temperature.png	24,24	0,-24
57.299	-2.158	udny	UDNY (00165) aberdeenshire lat: 57.299, long: -2.158, ele: 107 [active: 1960-1967]	img/soil-temperature.png	24,24	0,-24
57.325	-2.003	culterty-no-2	CULTERTY NO 2 (00167) aberdeenshire lat: 57.325, long: -2.003, ele: 3 [active: 1978-1999]	img/soil-temperature.png	24,24	0,-24
56.868	-2.566	fettercairn-craigmoston	FETTERCAIRN (CRAIGMOSTON) (00171) kincardineshire lat: 56.868, long: -2.566, ele: 95 [active: 1984-1984]	img/soil-temperature.png	24,24	0,-24
57.015	-2.502	strachan	STRACHAN (00174) kincardineshire lat: 57.015, long: -2.502, ele: 120 [active: 1962-1971]	img/soil-temperature.png	24,24	0,-24
57.032	-2.404	durris	DURRIS (00176) kincardineshire lat: 57.032, long: -2.404, ele: 107 [active: 1988-2017]	img/soil-temperature.png	24,24	0,-24
56.852	-2.266	inverbervie-no-2	INVERBERVIE NO 2 (00177) kincardineshire lat: 56.852, long: -2.266, ele: 134 [active: 1992-2017]	img/soil-temperature.png	24,24	0,-24
57.018	-2.17	muchalls	MUCHALLS (00180) kincardineshire lat: 57.018, long: -2.17, ele: 64 [active: 1959-1965]	img/soil-temperature.png	24,24	0,-24
56.457	-3.073	mylnefield	MYLNEFIELD (00181) angus lat: 56.457, long: -3.073, ele: 31 [active: 1959-2017]	img/soil-temperature.png	24,24	0,-24
56.538	-3.063	auchterhouse	AUCHTERHOUSE (00182) angus lat: 56.538, long: -3.063, ele: 232 [active: 1959-1964]	img/soil-temperature.png	24,24	0,-24
56.47	-2.94	dundee	DUNDEE (00183) angus lat: 56.47, long: -2.94, ele: 45 [active: 1959-1996]	img/soil-temperature.png	24,24	0,-24
56.625	-3.0	glamis-castle-no-2	GLAMIS CASTLE NO 2 (00184) angus lat: 56.625, long: -3.0, ele: 62 [active: 1959-1970]	img/soil-temperature.png	24,24	0,-24
56.657	-2.775	forfar-no-2	FORFAR NO 2 (00186) angus lat: 56.657, long: -2.775, ele: 67 [active: 1981-1983]	img/soil-temperature.png	24,24	0,-24
56.906	-2.907	whitehillocks	WHITEHILLOCKS (00187) angus lat: 56.906, long: -2.907, ele: 258 [active: 2010-2010]	img/soil-temperature.png	24,24	0,-24
56.507	-2.725	carnoustie-no-2	CARNOUSTIE NO 2 (00189) angus lat: 56.507, long: -2.725, ele: 27 [active: 1959-1977]	img/soil-temperature.png	24,24	0,-24
56.561	-2.573	arbroath	ARBROATH (00191) angus lat: 56.561, long: -2.573, ele: 29 [active: 1914-1983]	img/soil-temperature.png	24,24	0,-24
56.746	-2.481	montrose	MONTROSE (00193) angus lat: 56.746, long: -2.481, ele: 55 [active: 1980-1992]	img/soil-temperature.png	24,24	0,-24
56.419	-4.661	tyndrum-no-3	TYNDRUM NO 3 (00195) perthshire-in-central-region lat: 56.419, long: -4.661, ele: 168 [active: 1991-2007]	img/soil-temperature.png	24,24	0,-24
56.321	-4.328	strathyre	STRATHYRE (00200) perthshire-in-central-region lat: 56.321, long: -4.328, ele: 130 [active: 1959-1967]	img/soil-temperature.png	24,24	0,-24
56.355	-4.397	balquhidder-no-2	BALQUHIDDER NO 2 (00201) perthshire-in-central-region lat: 56.355, long: -4.397, ele: 136 [active: 1982-1992]	img/soil-temperature.png	24,24	0,-24
56.528	-4.112	ardtalnaig	ARDTALNAIG (00205) perthshire-in-tayside-region lat: 56.528, long: -4.112, ele: 130 [active: 1984-2015]	img/soil-temperature.png	24,24	0,-24
56.338	-3.877	drummond-castle	DRUMMOND CASTLE (00208) perthshire-in-tayside-region lat: 56.338, long: -3.877, ele: 113 [active: 1970-2017]	img/soil-temperature.png	24,24	0,-24
56.326	-3.729	strathallan-airfield	STRATHALLAN AIRFIELD (00212) perthshire-in-tayside-region lat: 56.326, long: -3.729, ele: 35 [active: 1992-2017]	img/soil-temperature.png	24,24	0,-24
56.718	-3.77	faskally	FASKALLY (00214) perthshire-in-tayside-region lat: 56.718, long: -3.77, ele: 94 [active: 1959-2017]	img/soil-temperature.png	24,24	0,-24
56.748	-3.547	kindrogan	KINDROGAN (00219) perthshire-in-tayside-region lat: 56.748, long: -3.547, ele: 259 [active: 2009-2009]	img/soil-temperature.png	24,24	0,-24
56.579	-3.345	blairgowrie	BLAIRGOWRIE (00224) perthshire-in-tayside-region lat: 56.579, long: -3.345, ele: 70 [active: 1960-1976]	img/soil-temperature.png	24,24	0,-24
56.799	-3.421	glenshee-lodge	GLENSHEE LODGE (00225) perthshire-in-tayside-region lat: 56.799, long: -3.421, ele: 335 [active: 1959-1966]	img/soil-temperature.png	24,24	0,-24
56.214	-3.413	kinross	KINROSS (00226) kinross-shire lat: 56.214, long: -3.413, ele: 116 [active: 1967-2017]	img/soil-temperature.png	24,24	0,-24
56.043	-3.32	braefoot-bay	BRAEFOOT BAY (00228) fife lat: 56.043, long: -3.32, ele: 43 [active: 1994-2008]	img/soil-temperature.png	24,24	0,-24
56.319	-3.032	cupar-elmwood-ag-college	CUPAR, ELMWOOD AG COLLEGE (00232) fife lat: 56.319, long: -3.032, ele: 42 [active: 1973-2017]	img/soil-temperature.png	24,24	0,-24
56.325	-2.991	cupar-sugar-factory	CUPAR, SUGAR FACTORY (00233) fife lat: 56.325, long: -2.991, ele: 25 [active: 1959-1972]	img/soil-temperature.png	24,24	0,-24
56.377	-2.862	leuchars	LEUCHARS (00235) fife lat: 56.377, long: -2.862, ele: 10 [active: 1981-2017]	img/soil-temperature.png	24,24	0,-24
56.239	-2.796	belliston	BELLISTON (00237) fife lat: 56.239, long: -2.796, ele: 82 [active: 1974-2016]	img/soil-temperature.png	24,24	0,-24
55.877	-3.544	livingston-no-2	LIVINGSTON NO 2 (00241) west-lothian-in-lothian-region lat: 55.877, long: -3.544, ele: 125 [active: 1977-1995]	img/soil-temperature.png	24,24	0,-24
55.871	-3.365	balerno	BALERNO (00244) midlothian-in-lothian-region lat: 55.871, long: -3.365, ele: 213 [active: 1959-1965]	img/soil-temperature.png	24,24	0,-24
55.892	-3.516	midcalder	MIDCALDER (00245) midlothian-in-lothian-region lat: 55.892, long: -3.516, ele: 122 [active: 1959-1961]	img/soil-temperature.png	24,24	0,-24
55.951	-3.348	turnhouse	TURNHOUSE (00246) midlothian-in-lothian-region lat: 55.951, long: -3.348, ele: 35 [active: 1981-1999]	img/soil-temperature.png	24,24	0,-24
55.948	-3.307	edinburgh-east-craigs	EDINBURGH, EAST CRAIGS (00247) midlothian-in-lothian-region lat: 55.948, long: -3.307, ele: 61 [active: 1959-2005]	img/soil-temperature.png	24,24	0,-24
55.968	-3.285	davidsons-mains	DAVIDSONS MAINS (00248) midlothian-in-lothian-region lat: 55.968, long: -3.285, ele: 61 [active: 1960-1970]	img/soil-temperature.png	24,24	0,-24
55.823	-3.228	penicuik	PENICUIK (00249) midlothian-in-lothian-region lat: 55.823, long: -3.228, ele: 185 [active: 1959-2017]	img/soil-temperature.png	24,24	0,-24
55.86	-3.208	bush-house	BUSH HOUSE (00250) midlothian-in-lothian-region lat: 55.86, long: -3.208, ele: 184 [active: 1959-1999]	img/soil-temperature.png	24,24	0,-24
55.923	-3.191	edinburgh-blackford-hill	EDINBURGH, BLACKFORD HILL (00251) midlothian-in-lothian-region lat: 55.923, long: -3.191, ele: 134 [active: 2000-2000]	img/soil-temperature.png	24,24	0,-24
55.966	-3.207	edinburgh-royal-botanic-garden-no-2	EDINBURGH, ROYAL BOTANIC GARDEN NO 2 (00253) midlothian-in-lothian-region lat: 55.966, long: -3.207, ele: 23 [active: 1959-2017]	img/soil-temperature.png	24,24	0,-24
55.885	-2.94	pathhead	PATHHEAD (00257) east-lothian lat: 55.885, long: -2.94, ele: 131 [active: 1975-1989]	img/soil-temperature.png	24,24	0,-24
55.96	-2.751	haddington	HADDINGTON (00263) east-lothian lat: 55.96, long: -2.751, ele: 41 [active: 1998-1998]	img/soil-temperature.png	24,24	0,-24
56.004	-2.528	dunbar	DUNBAR (00264) east-lothian lat: 56.004, long: -2.528, ele: 23 [active: 1980-2017]	img/soil-temperature.png	24,24	0,-24
55.737	-2.662	blythe	BLYTHE (00267) berwickshire lat: 55.737, long: -2.662, ele: 262 [active: 1978-2014]	img/soil-temperature.png	24,24	0,-24
55.709	-2.385	charterhall	CHARTERHALL (00268) berwickshire lat: 55.709, long: -2.385, ele: 112 [active: 1992-2017]	img/soil-temperature.png	24,24	0,-24
55.728	-2.411	marchmont	MARCHMONT (00269) berwickshire lat: 55.728, long: -2.411, ele: 152 [active: 1914-1914]	img/soil-temperature.png	24,24	0,-24
55.823	-2.447	whitchester	WHITCHESTER (00270) berwickshire lat: 55.823, long: -2.447, ele: 255 [active: 1980-1988]	img/soil-temperature.png	24,24	0,-24
55.701	-2.339	leithholm	LEITHHOLM (00271) berwickshire lat: 55.701, long: -2.339, ele: 64 [active: 1971-1978]	img/soil-temperature.png	24,24	0,-24
55.552	-3.392	stanhope-farm	STANHOPE FARM (00273) peebleshire lat: 55.552, long: -3.392, ele: 226 [active: 1959-1990]	img/soil-temperature.png	24,24	0,-24
55.703	-3.368	blyth-bridge	BLYTH BRIDGE (00274) peebleshire lat: 55.703, long: -3.368, ele: 253 [active: 1959-2003]	img/soil-temperature.png	24,24	0,-24
55.754	-3.356	west-linton	WEST LINTON (00275) peebleshire lat: 55.754, long: -3.356, ele: 244 [active: 1959-1995]	img/soil-temperature.png	24,24	0,-24
55.541	-2.906	bowhill	BOWHILL (00279) selkirkshire lat: 55.541, long: -2.906, ele: 168 [active: 1990-2017]	img/soil-temperature.png	24,24	0,-24
55.567	-2.637	greycrook	GREYCROOK (00284) roxburghshire lat: 55.567, long: -2.637, ele: 76 [active: 1975-2004]	img/soil-temperature.png	24,24	0,-24
55.358	-2.519	carterhouse	CARTERHOUSE (00285) roxburghshire lat: 55.358, long: -2.519, ele: 308 [active: 1990-2017]	img/soil-temperature.png	24,24	0,-24
55.603	-2.468	floors-castle	FLOORS CASTLE (00286) roxburghshire lat: 55.603, long: -2.468, ele: 59 [active: 2015-2015]	img/soil-temperature.png	24,24	0,-24
55.604	-2.421	kelso	KELSO (00287) roxburghshire lat: 55.604, long: -2.421, ele: 34 [active: 1987-2003]	img/soil-temperature.png	24,24	0,-24
55.475	-2.247	sourhope	SOURHOPE (00288) roxburghshire lat: 55.475, long: -2.247, ele: 221 [active: 1959-2004]	img/soil-temperature.png	24,24	0,-24
55.234	-2.58	kielder-castle	KIELDER CASTLE (00289) northumberland lat: 55.234, long: -2.58, ele: 201 [active: 1959-2017]	img/soil-temperature.png	24,24	0,-24
55.253	-2.263	redesdale	REDESDALE (00293) northumberland lat: 55.253, long: -2.263, ele: 235 [active: 1970-2006]	img/soil-temperature.png	24,24	0,-24
54.976	-2.253	haydon-bridge-no-2	HAYDON BRIDGE NO 2 (00296) northumberland lat: 54.976, long: -2.253, ele: 82 [active: 1959-2000]	img/soil-temperature.png	24,24	0,-24
55.154	-1.945	wallington	WALLINGTON (00300) northumberland lat: 55.154, long: -1.945, ele: 150 [active: 2018-2017]	img/soil-temperature.png	24,24	0,-24
55.213	-1.688	morpeth-cockle-park	MORPETH, COCKLE PARK (00310) northumberland lat: 55.213, long: -1.688, ele: 95 [active: 1906-2017]	img/soil-temperature.png	24,24	0,-24
55.018	-1.417	tynemouth	TYNEMOUTH (00313) tyne-and-wear lat: 55.018, long: -1.417, ele: 33 [active: 2000-2000]	img/soil-temperature.png	24,24	0,-24
55.421	-1.601	boulmer	BOULMER (00315) northumberland lat: 55.421, long: -1.601, ele: 23 [active: 1976-2011]	img/soil-temperature.png	24,24	0,-24
54.741	-2.133	westgate-no-2	WESTGATE NO 2 (00318) durham lat: 54.741, long: -2.133, ele: 333 [active: 1994-2009]	img/soil-temperature.png	24,24	0,-24
54.655	-1.74	low-etherley	LOW ETHERLEY (00322) durham lat: 54.655, long: -1.74, ele: 162 [active: 1977-1995]	img/soil-temperature.png	24,24	0,-24
54.765	-1.562	houghall	HOUGHALL (00324) durham lat: 54.765, long: -1.562, ele: 37 [active: 1960-1977]	img/soil-temperature.png	24,24	0,-24
54.759	-1.571	houghall-no-2	HOUGHALL NO 2 (00325) durham lat: 54.759, long: -1.571, ele: 49 [active: 1959-1960]	img/soil-temperature.png	24,24	0,-24
54.768	-1.586	durham	DURHAM (00326) durham lat: 54.768, long: -1.586, ele: 102 [active: 1994-2017]	img/soil-temperature.png	24,24	0,-24
54.895	-1.49	washington	WASHINGTON (00329) tyne-and-wear lat: 54.895, long: -1.49, ele: 29 [active: 1973-1981]	img/soil-temperature.png	24,24	0,-24
54.275	-2.263	snaizeholme	SNAIZEHOLME (00337) north-yorkshire lat: 54.275, long: -2.263, ele: 290 [active: 1974-1981]	img/soil-temperature.png	24,24	0,-24
54.521	-1.818	wycliffe-hall	WYCLIFFE HALL (00341) north-yorkshire lat: 54.521, long: -1.818, ele: 120 [active: 1989-1991]	img/soil-temperature.png	24,24	0,-24
54.135	-1.415	dishforth-airfield	DISHFORTH AIRFIELD (00342) north-yorkshire lat: 54.135, long: -1.415, ele: 33 [active: 2011-2012]	img/soil-temperature.png	24,24	0,-24
54.045	-1.251	linton-on-ouse	LINTON ON OUSE (00346) north-yorkshire lat: 54.045, long: -1.251, ele: 14 [active: 2000-2017]	img/soil-temperature.png	24,24	0,-24
54.428	-1.218	carlton-in-cleveland	CARLTON-IN-CLEVELAND (00347) cleveland lat: 54.428, long: -1.218, ele: 103 [active: 1991-2017]	img/soil-temperature.png	24,24	0,-24
54.53	-1.201	marton	MARTON (00348) cleveland lat: 54.53, long: -1.201, ele: 46 [active: 1969-1971]	img/soil-temperature.png	24,24	0,-24
53.953	-1.04	york-heslington	YORK, HESLINGTON (00349) north-yorkshire lat: 53.953, long: -1.04, ele: 19 [active: 1964-1980]	img/soil-temperature.png	24,24	0,-24
53.962	-1.09	york	YORK (00350) north-yorkshire lat: 53.962, long: -1.09, ele: 17 [active: 1958-1964]	img/soil-temperature.png	24,24	0,-24
54.198	-0.792	kirby-misperton	KIRBY MISPERTON (00354) north-yorkshire lat: 54.198, long: -0.792, ele: 22 [active: 1994-2004]	img/soil-temperature.png	24,24	0,-24
54.247	-0.781	pickering	PICKERING (00356) north-yorkshire lat: 54.247, long: -0.781, ele: 44 [active: 1978-1984]	img/soil-temperature.png	24,24	0,-24
54.281	-0.568	wykeham-forest	WYKEHAM FOREST (00357) north-yorkshire lat: 54.281, long: -0.568, ele: 214 [active: 1986-1992]	img/soil-temperature.png	24,24	0,-24
54.359	-0.672	fylingdales	FYLINGDALES (00358) north-yorkshire lat: 54.359, long: -0.672, ele: 262 [active: 2011-2011]	img/soil-temperature.png	24,24	0,-24
54.481	-0.626	whitby	WHITBY (00359) north-yorkshire lat: 54.481, long: -0.626, ele: 41 [active: 1984-2017]	img/soil-temperature.png	24,24	0,-24
54.273	-0.423	scarborough	SCARBOROUGH (00360) north-yorkshire lat: 54.273, long: -0.423, ele: 110 [active: 1987-2017]	img/soil-temperature.png	24,24	0,-24
54.281	-0.398	scarborough-town-hall	SCARBOROUGH, TOWN HALL (00361) north-yorkshire lat: 54.281, long: -0.398, ele: 36 [active: 1941-1970]	img/soil-temperature.png	24,24	0,-24
54.28	-0.418	scarborough-manor-road-nuseries	SCARBOROUGH, MANOR ROAD NUSERIES (00362) north-yorkshire lat: 54.28, long: -0.418, ele: 52 [active: 1971-1986]	img/soil-temperature.png	24,24	0,-24
54.338	-0.53	silpho-moor	SILPHO MOOR (00363) north-yorkshire lat: 54.338, long: -0.53, ele: 203 [active: 1959-1986]	img/soil-temperature.png	24,24	0,-24
54.105	-0.643	high-mowthorpe	HIGH MOWTHORPE (00367) north-yorkshire lat: 54.105, long: -0.643, ele: 175 [active: 1959-2007]	img/soil-temperature.png	24,24	0,-24
53.756	-0.358	hull	HULL (00369) humberside lat: 53.756, long: -0.358, ele: 2 [active: 1905-2010]	img/soil-temperature.png	24,24	0,-24
53.875	-0.442	leconfield	LECONFIELD (00370) humberside lat: 53.875, long: -0.442, ele: 7 [active: 1993-2017]	img/soil-temperature.png	24,24	0,-24
54.094	-0.176	bridlington-mrsc	BRIDLINGTON MRSC (00373) humberside lat: 54.094, long: -0.176, ele: 15 [active: 2011-2011]	img/soil-temperature.png	24,24	0,-24
53.307	-0.548	scampton	SCAMPTON (00381) lincolnshire lat: 53.307, long: -0.548, ele: 57 [active: 2001-2017]	img/soil-temperature.png	24,24	0,-24
