lat	lon	title	description	icon	iconSize	iconOffset
57.645	-3.563	kinloss	KINLOSS (00132) moray-in-grampian-region lat: 57.645, long: -3.563, ele: 5 [active: 1959-2018]	img/mean-wind.png	24,24	0,-24
57.645	-3.379	aldroughty	ALDROUGHTY (00133) moray-in-grampian-region lat: 57.645, long: -3.379, ele: 30 [active: 1985-2000]	img/mean-wind.png	24,24	0,-24
57.711	-3.323	lossiemouth	LOSSIEMOUTH (00137) moray-in-grampian-region lat: 57.711, long: -3.323, ele: 7 [active: 1969-2018]	img/mean-wind.png	24,24	0,-24
57.282	-3.287	clashnoir	CLASHNOIR (00139) banffshire lat: 57.282, long: -3.287, ele: 338 [active: 1977-1981]	img/mean-wind.png	24,24	0,-24
57.553	-2.949	keith	KEITH (00141) banffshire lat: 57.553, long: -2.949, ele: 106 [active: 1978-1995]	img/mean-wind.png	24,24	0,-24
56.879	-3.421	cairnwell	CAIRNWELL (00145) aberdeenshire lat: 56.879, long: -3.421, ele: 928 [active: 1994-2018]	img/mean-wind.png	24,24	0,-24
57.037	-3.22	balmoral	BALMORAL (00148) aberdeenshire lat: 57.037, long: -3.22, ele: 283 [active: 1990-1990]	img/mean-wind.png	24,24	0,-24
57.047	-3.043	ballater-field-centre	BALLATER FIELD CENTRE (00149) aberdeenshire lat: 57.047, long: -3.043, ele: 200 [active: 1998-1998]	img/mean-wind.png	24,24	0,-24
57.076	-2.841	aboyne-no-2	ABOYNE NO 2 (00150) aberdeenshire lat: 57.076, long: -2.841, ele: 140 [active: 1992-2018]	img/mean-wind.png	24,24	0,-24
57.109	-2.916	dinnet	DINNET (00151) aberdeenshire lat: 57.109, long: -2.916, ele: 177 [active: 1981-1982]	img/mean-wind.png	24,24	0,-24
57.379	-2.795	gartly	GARTLY (00156) aberdeenshire lat: 57.379, long: -2.795, ele: 146 [active: 1982-1982]	img/mean-wind.png	24,24	0,-24
57.187	-2.215	craibstone	CRAIBSTONE (00160) aberdeenshire lat: 57.187, long: -2.215, ele: 102 [active: 1975-1975]	img/mean-wind.png	24,24	0,-24
57.205	-2.205	dyce	DYCE (00161) aberdeenshire lat: 57.205, long: -2.205, ele: 65 [active: 1957-2018]	img/mean-wind.png	24,24	0,-24
57.128	-2.14	aberdeen-mannofield-resr	ABERDEEN, MANNOFIELD RESR (00163) aberdeenshire lat: 57.128, long: -2.14, ele: 52 [active: 2007-2007]	img/mean-wind.png	24,24	0,-24
57.697	-2.003	fraserburgh	FRASERBURGH (00166) aberdeenshire lat: 57.697, long: -2.003, ele: 18 [active: 1969-1990]	img/mean-wind.png	24,24	0,-24
57.325	-2.003	culterty-no-2	CULTERTY NO 2 (00167) aberdeenshire lat: 57.325, long: -2.003, ele: 3 [active: 1995-1999]	img/mean-wind.png	24,24	0,-24
57.502	-1.774	peterhead-harbour	PETERHEAD HARBOUR (00170) aberdeenshire lat: 57.502, long: -1.774, ele: 15 [active: 1979-2018]	img/mean-wind.png	24,24	0,-24
57.032	-2.404	durris	DURRIS (00176) kincardineshire lat: 57.032, long: -2.404, ele: 107 [active: 1995-1998]	img/mean-wind.png	24,24	0,-24
56.852	-2.266	inverbervie-no-2	INVERBERVIE NO 2 (00177) kincardineshire lat: 56.852, long: -2.266, ele: 134 [active: 1992-2018]	img/mean-wind.png	24,24	0,-24
56.457	-3.073	mylnefield	MYLNEFIELD (00181) angus lat: 56.457, long: -3.073, ele: 31 [active: 1959-2001]	img/mean-wind.png	24,24	0,-24
56.47	-2.94	dundee	DUNDEE (00183) angus lat: 56.47, long: -2.94, ele: 45 [active: 1984-1984]	img/mean-wind.png	24,24	0,-24
56.683	-2.929	forfar-no-3	FORFAR NO 3 (00185) angus lat: 56.683, long: -2.929, ele: 91 [active: 1986-1994]	img/mean-wind.png	24,24	0,-24
56.657	-2.775	forfar-no-2	FORFAR NO 2 (00186) angus lat: 56.657, long: -2.775, ele: 67 [active: 1981-1983]	img/mean-wind.png	24,24	0,-24
56.906	-2.907	whitehillocks	WHITEHILLOCKS (00187) angus lat: 56.906, long: -2.907, ele: 258 [active: 2010-2010]	img/mean-wind.png	24,24	0,-24
56.436	-2.386	bell-rock	BELL ROCK (00190) angus lat: 56.436, long: -2.386, ele: 39 [active: 1969-1987]	img/mean-wind.png	24,24	0,-24
56.746	-2.481	montrose	MONTROSE (00193) angus lat: 56.746, long: -2.481, ele: 55 [active: 1987-1987]	img/mean-wind.png	24,24	0,-24
56.419	-4.659	crianlarich	CRIANLARICH (00194) perthshire-in-central-region lat: 56.419, long: -4.659, ele: 174 [active: 1975-1975]	img/mean-wind.png	24,24	0,-24
56.419	-4.661	tyndrum-no-3	TYNDRUM NO 3 (00195) perthshire-in-central-region lat: 56.419, long: -4.661, ele: 168 [active: 1998-1998]	img/mean-wind.png	24,24	0,-24
56.355	-4.397	balquhidder-no-2	BALQUHIDDER NO 2 (00201) perthshire-in-central-region lat: 56.355, long: -4.397, ele: 136 [active: 1982-1992]	img/mean-wind.png	24,24	0,-24
56.528	-4.112	ardtalnaig	ARDTALNAIG (00205) perthshire-in-tayside-region lat: 56.528, long: -4.112, ele: 130 [active: 1971-2001]	img/mean-wind.png	24,24	0,-24
56.338	-3.877	drummond-castle	DRUMMOND CASTLE (00208) perthshire-in-tayside-region lat: 56.338, long: -3.877, ele: 113 [active: 1970-2001]	img/mean-wind.png	24,24	0,-24
56.706	-4.011	tummel-bridge	TUMMEL BRIDGE (00209) perthshire-in-tayside-region lat: 56.706, long: -4.011, ele: 148 [active: 1969-1992]	img/mean-wind.png	24,24	0,-24
56.326	-3.729	strathallan-airfield	STRATHALLAN AIRFIELD (00212) perthshire-in-tayside-region lat: 56.326, long: -3.729, ele: 35 [active: 1992-2018]	img/mean-wind.png	24,24	0,-24
56.718	-3.77	faskally	FASKALLY (00214) perthshire-in-tayside-region lat: 56.718, long: -3.77, ele: 94 [active: 1987-1987]	img/mean-wind.png	24,24	0,-24
56.399	-3.458	perth	PERTH (00221) perthshire-in-tayside-region lat: 56.399, long: -3.458, ele: 23 [active: 1979-1979]	img/mean-wind.png	24,24	0,-24
56.437	-3.372	perth-aerodrome	PERTH AERODROME (00223) perthshire-in-tayside-region lat: 56.437, long: -3.372, ele: 118 [active: 1982-1996]	img/mean-wind.png	24,24	0,-24
56.214	-3.413	kinross	KINROSS (00226) kinross-shire lat: 56.214, long: -3.413, ele: 116 [active: 1995-2001]	img/mean-wind.png	24,24	0,-24
56.377	-2.862	leuchars	LEUCHARS (00235) fife lat: 56.377, long: -2.862, ele: 10 [active: 1957-2018]	img/mean-wind.png	24,24	0,-24
56.239	-2.796	belliston	BELLISTON (00237) fife lat: 56.239, long: -2.796, ele: 82 [active: 1979-2001]	img/mean-wind.png	24,24	0,-24
56.279	-2.586	fife-ness	FIFE NESS (00239) fife lat: 56.279, long: -2.586, ele: 12 [active: 1997-2000]	img/mean-wind.png	24,24	0,-24
55.872	-3.589	blackburn-s-wks	BLACKBURN S WKS (00240) west-lothian-in-lothian-region lat: 55.872, long: -3.589, ele: 131 [active: 1975-1978]	img/mean-wind.png	24,24	0,-24
55.951	-3.348	turnhouse	TURNHOUSE (00246) midlothian-in-lothian-region lat: 55.951, long: -3.348, ele: 35 [active: 1957-1999]	img/mean-wind.png	24,24	0,-24
55.948	-3.307	edinburgh-east-craigs	EDINBURGH, EAST CRAIGS (00247) midlothian-in-lothian-region lat: 55.948, long: -3.307, ele: 61 [active: 1959-2001]	img/mean-wind.png	24,24	0,-24
55.86	-3.208	bush-house	BUSH HOUSE (00250) midlothian-in-lothian-region lat: 55.86, long: -3.208, ele: 184 [active: 1962-1999]	img/mean-wind.png	24,24	0,-24
55.923	-3.191	edinburgh-blackford-hill	EDINBURGH, BLACKFORD HILL (00251) midlothian-in-lothian-region lat: 55.923, long: -3.191, ele: 134 [active: 1976-2015]	img/mean-wind.png	24,24	0,-24
55.921	-2.652	nunraw-abbey	NUNRAW ABBEY (00262) east-lothian lat: 55.921, long: -2.652, ele: 197 [active: 1979-2001]	img/mean-wind.png	24,24	0,-24
55.96	-2.751	haddington	HADDINGTON (00263) east-lothian lat: 55.96, long: -2.751, ele: 41 [active: 1989-1999]	img/mean-wind.png	24,24	0,-24
56.004	-2.528	dunbar	DUNBAR (00264) east-lothian lat: 56.004, long: -2.528, ele: 23 [active: 1967-2001]	img/mean-wind.png	24,24	0,-24
55.581	-2.562	mertoun	MERTOUN (00265) berwickshire lat: 55.581, long: -2.562, ele: 69 [active: 1961-1969]	img/mean-wind.png	24,24	0,-24
55.737	-2.662	blythe	BLYTHE (00267) berwickshire lat: 55.737, long: -2.662, ele: 262 [active: 1999-1999]	img/mean-wind.png	24,24	0,-24
55.709	-2.385	charterhall	CHARTERHALL (00268) berwickshire lat: 55.709, long: -2.385, ele: 112 [active: 1987-2018]	img/mean-wind.png	24,24	0,-24
55.552	-3.392	stanhope-farm	STANHOPE FARM (00273) peebleshire lat: 55.552, long: -3.392, ele: 226 [active: 1959-1988]	img/mean-wind.png	24,24	0,-24
55.703	-3.368	blyth-bridge	BLYTH BRIDGE (00274) peebleshire lat: 55.703, long: -3.368, ele: 253 [active: 1992-1999]	img/mean-wind.png	24,24	0,-24
55.754	-3.356	west-linton	WEST LINTON (00275) peebleshire lat: 55.754, long: -3.356, ele: 244 [active: 1982-1982]	img/mean-wind.png	24,24	0,-24
55.541	-2.906	bowhill	BOWHILL (00279) selkirkshire lat: 55.541, long: -2.906, ele: 168 [active: 1989-1989]	img/mean-wind.png	24,24	0,-24
55.567	-2.637	greycrook	GREYCROOK (00284) roxburghshire lat: 55.567, long: -2.637, ele: 76 [active: 1975-2001]	img/mean-wind.png	24,24	0,-24
55.358	-2.519	carterhouse	CARTERHOUSE (00285) roxburghshire lat: 55.358, long: -2.519, ele: 308 [active: 1997-1997]	img/mean-wind.png	24,24	0,-24
55.603	-2.468	floors-castle	FLOORS CASTLE (00286) roxburghshire lat: 55.603, long: -2.468, ele: 59 [active: 1995-1995]	img/mean-wind.png	24,24	0,-24
55.475	-2.247	sourhope	SOURHOPE (00288) roxburghshire lat: 55.475, long: -2.247, ele: 221 [active: 1996-2001]	img/mean-wind.png	24,24	0,-24
55.253	-2.263	redesdale	REDESDALE (00293) northumberland lat: 55.253, long: -2.263, ele: 235 [active: 1994-2001]	img/mean-wind.png	24,24	0,-24
55.154	-1.945	wallington	WALLINGTON (00300) northumberland lat: 55.154, long: -1.945, ele: 150 [active: 1995-1995]	img/mean-wind.png	24,24	0,-24
54.977	-1.598	newcastle-weather-centre	NEWCASTLE WEATHER CENTRE (00307) tyne-and-wear lat: 54.977, long: -1.598, ele: 52 [active: 1978-2005]	img/mean-wind.png	24,24	0,-24
55.421	-1.601	boulmer	BOULMER (00315) northumberland lat: 55.421, long: -1.601, ele: 23 [active: 1975-2018]	img/mean-wind.png	24,24	0,-24
54.821	-1.715	burnhope	BURNHOPE (00317) durham lat: 54.821, long: -1.715, ele: 238 [active: 1986-2000]	img/mean-wind.png	24,24	0,-24
54.655	-1.74	low-etherley	LOW ETHERLEY (00322) durham lat: 54.655, long: -1.74, ele: 162 [active: 1994-1994]	img/mean-wind.png	24,24	0,-24
54.768	-1.586	durham	DURHAM (00326) durham lat: 54.768, long: -1.586, ele: 102 [active: 1970-2009]	img/mean-wind.png	24,24	0,-24
55.003	-1.418	south-shields	SOUTH SHIELDS (00330) tyne-and-wear lat: 55.003, long: -1.418, ele: 5 [active: 1970-1992]	img/mean-wind.png	24,24	0,-24
54.308	-2.101	bainbridge	BAINBRIDGE (00339) north-yorkshire lat: 54.308, long: -2.101, ele: 210 [active: 1996-1996]	img/mean-wind.png	24,24	0,-24
54.521	-1.818	wycliffe-hall	WYCLIFFE HALL (00341) north-yorkshire lat: 54.521, long: -1.818, ele: 120 [active: 1997-1997]	img/mean-wind.png	24,24	0,-24
54.135	-1.415	dishforth-airfield	DISHFORTH AIRFIELD (00342) north-yorkshire lat: 54.135, long: -1.415, ele: 33 [active: 1993-2016]	img/mean-wind.png	24,24	0,-24
54.045	-1.251	linton-on-ouse	LINTON ON OUSE (00346) north-yorkshire lat: 54.045, long: -1.251, ele: 14 [active: 1974-2018]	img/mean-wind.png	24,24	0,-24
54.647	-1.138	south-gare	SOUTH GARE (00352) cleveland lat: 54.647, long: -1.138, ele: 8 [active: 1974-1984]	img/mean-wind.png	24,24	0,-24
54.281	-0.568	wykeham-forest	WYKEHAM FOREST (00357) north-yorkshire lat: 54.281, long: -0.568, ele: 214 [active: 1992-1992]	img/mean-wind.png	24,24	0,-24
54.359	-0.672	fylingdales	FYLINGDALES (00358) north-yorkshire lat: 54.359, long: -0.672, ele: 262 [active: 1987-2018]	img/mean-wind.png	24,24	0,-24
54.481	-0.626	whitby	WHITBY (00359) north-yorkshire lat: 54.481, long: -0.626, ele: 41 [active: 1996-1996]	img/mean-wind.png	24,24	0,-24
54.273	-0.423	scarborough	SCARBOROUGH (00360) north-yorkshire lat: 54.273, long: -0.423, ele: 110 [active: 1992-1992]	img/mean-wind.png	24,24	0,-24
54.338	-0.53	silpho-moor	SILPHO MOOR (00363) north-yorkshire lat: 54.338, long: -0.53, ele: 203 [active: 1970-1986]	img/mean-wind.png	24,24	0,-24
54.105	-0.643	high-mowthorpe	HIGH MOWTHORPE (00367) north-yorkshire lat: 54.105, long: -0.643, ele: 175 [active: 1994-2001]	img/mean-wind.png	24,24	0,-24
53.756	-0.358	hull	HULL (00369) humberside lat: 53.756, long: -0.358, ele: 2 [active: 2008-2008]	img/mean-wind.png	24,24	0,-24
53.875	-0.442	leconfield	LECONFIELD (00370) humberside lat: 53.875, long: -0.442, ele: 7 [active: 1959-2018]	img/mean-wind.png	24,24	0,-24
54.094	-0.176	bridlington-mrsc	BRIDLINGTON MRSC (00373) humberside lat: 54.094, long: -0.176, ele: 15 [active: 1990-2018]	img/mean-wind.png	24,24	0,-24
53.622	0.141	kilnsea	KILNSEA (00376) humberside lat: 53.622, long: 0.141, ele: 12 [active: 1957-1968]	img/mean-wind.png	24,24	0,-24
53.575	0.111	spurn-point	SPURN POINT (00377) humberside lat: 53.575, long: 0.111, ele: 6 [active: 1977-1994]	img/mean-wind.png	24,24	0,-24
53.844	-0.103	cowden	COWDEN (00379) humberside lat: 53.844, long: -0.103, ele: 15 [active: 1995-1998]	img/mean-wind.png	24,24	0,-24
53.307	-0.548	scampton	SCAMPTON (00381) lincolnshire lat: 53.307, long: -0.548, ele: 57 [active: 1974-2018]	img/mean-wind.png	24,24	0,-24
53.175	-0.523	waddington	WADDINGTON (00384) lincolnshire lat: 53.175, long: -0.523, ele: 68 [active: 1969-2018]	img/mean-wind.png	24,24	0,-24
53.031	-0.504	cranwell	CRANWELL (00386) lincolnshire lat: 53.031, long: -0.504, ele: 63 [active: 1971-2018]	img/mean-wind.png	24,24	0,-24
52.937	-0.068	kirton-horticulture	KIRTON, HORTICULTURE (00392) lincolnshire lat: 52.937, long: -0.068, ele: 4 [active: 1994-2001]	img/mean-wind.png	24,24	0,-24
53.094	-0.173	coningsby	CONINGSBY (00393) lincolnshire lat: 53.094, long: -0.173, ele: 6 [active: 1969-2018]	img/mean-wind.png	24,24	0,-24
53.445	-0.202	binbrook	BINBROOK (00394) lincolnshire lat: 53.445, long: -0.202, ele: 108 [active: 1966-1988]	img/mean-wind.png	24,24	0,-24
52.873	0.139	holbeach-no-2	HOLBEACH NO 2 (00395) lincolnshire lat: 52.873, long: 0.139, ele: 3 [active: 1992-2018]	img/mean-wind.png	24,24	0,-24
53.249	0.077	driby	DRIBY (00396) lincolnshire lat: 53.249, long: 0.077, ele: 41 [active: 1994-1998]	img/mean-wind.png	24,24	0,-24
53.55	-0.03	cleethorpes-haverstoe-park	CLEETHORPES, HAVERSTOE PARK (00399) humberside lat: 53.55, long: -0.03, ele: 7 [active: 2003-2004]	img/mean-wind.png	24,24	0,-24
53.361	0.097	manby	MANBY (00401) lincolnshire lat: 53.361, long: 0.097, ele: 13 [active: 1957-1974]	img/mean-wind.png	24,24	0,-24
53.148	0.346	skegness	SKEGNESS (00403) lincolnshire lat: 53.148, long: 0.346, ele: 6 [active: 1998-1998]	img/mean-wind.png	24,24	0,-24
53.222	-0.505	lincoln-canwick	LINCOLN (CANWICK) (00404) lincolnshire lat: 53.222, long: -0.505, ele: 7 [active: 1995-1995]	img/mean-wind.png	24,24	0,-24
53.475	0.153	donna-nook-no-2	DONNA NOOK NO 2 (00405) lincolnshire lat: 53.475, long: 0.153, ele: 8 [active: 1993-2018]	img/mean-wind.png	24,24	0,-24
52.745	0.288	terrington-st-clement	TERRINGTON ST CLEMENT (00406) norfolk lat: 52.745, long: 0.288, ele: 2 [active: 1994-2001]	img/mean-wind.png	24,24	0,-24
52.583	0.346	denver	DENVER (00407) norfolk lat: 52.583, long: 0.346, ele: 3 [active: 1994-2001]	img/mean-wind.png	24,24	0,-24
52.626	1.298	norwich-weather-centre	NORWICH WEATHER CENTRE (00408) norfolk lat: 52.626, long: 1.298, ele: 35 [active: 1992-2000]	img/mean-wind.png	24,24	0,-24
52.651	0.566	marham	MARHAM (00409) norfolk lat: 52.651, long: 0.566, ele: 21 [active: 1969-2018]	img/mean-wind.png	24,24	0,-24
52.459	0.671	santon-downham	SANTON DOWNHAM (00413) suffolk lat: 52.459, long: 0.671, ele: 6 [active: 1988-2001]	img/mean-wind.png	24,24	0,-24
52.786	0.737	west-raynham	WEST RAYNHAM (00415) norfolk lat: 52.786, long: 0.737, ele: 73 [active: 1967-1976]	img/mean-wind.png	24,24	0,-24
52.851	0.755	sculthorpe	SCULTHORPE (00416) norfolk lat: 52.851, long: 0.755, ele: 65 [active: 1978-1979]	img/mean-wind.png	24,24	0,-24
52.387	1.052	bressingham	BRESSINGHAM (00417) norfolk lat: 52.387, long: 1.052, ele: 35 [active: 1988-1988]	img/mean-wind.png	24,24	0,-24
